date,swell_height_ft,swell_period_secs,wind_speed_mph,swell_dir,wind_dir
1997/28/5,2.9,10,7,325,305
1997/28/5,2.9,10,7,325,305
1997/28/5,2.9,10,7,325,305
1997/28/5,2.9,10,7,325,305
1997/28/5,2.9,10,7,325,305
2006/29/5,3.1,10,9,315,245
2005/29/5,8,7,27,345,5
2004/29/5,6.1,13,13,325,345
2003/29/5,3.3,9,11,325,255
2002/29/5,7.3,10,22,330,360
2001/29/5,2.5,8,11,295,265
2000/29/5,6.6,6,22,10,360
1999/29/5,3.5,10,18,335,355
1998/29/5,2.9,6,11,350,300
1997/29/5,2.5,7,9,305,320
1997/29/5,2.5,7,9,305,320
1997/29/5,2.5,7,9,305,320
1997/29/5,2.5,7,9,305,320
1997/29/5,2.5,7,9,305,320
1997/29/5,2.5,7,9,305,320
2006/30/5,2.7,9,9,320,240
2005/30/5,9.2,8,25,340,5
2004/30/5,8.1,13,18,320,360
2003/30/5,3,10,9,315,280
2002/30/5,6.3,7,20,345,350
2001/30/5,2,8,7,285,260
2000/30/5,6.5,10,18,330,355
1999/30/5,6.4,11,13,320,315
1998/30/5,2.9,6,13,335,330
1997/30/5,2.3,7,13,305,280
1997/30/5,2.3,7,13,305,280
1997/30/5,2.3,7,13,305,280
1997/30/5,2.3,7,13,305,280
1997/30/5,2.3,7,13,305,280
1997/30/5,2.3,7,13,305,280
2006/31/5,3.6,9,2,340,250
2005/31/5,7.5,8,22,350,5
2004/31/5,7.9,12,20,325,5
2003/31/5,3.3,9,13,320,315
2002/31/5,6.9,12,11,330,340
2001/31/5,2,8,7,290,325
2000/31/5,5.7,9,18,325,355
1999/31/5,5.8,10,9,325,280
1998/31/5,3.3,7,13,325,330
1997/31/5,2.2,8,13,295,260
1997/31/5,2.2,8,13,295,260
1997/31/5,2.2,8,13,295,260
1997/31/5,2.2,8,13,295,260
1997/31/5,2.2,8,13,295,260
1997/31/5,2.2,8,13,295,260
2006/1/6,4.2,8,11,350,325
2005/1/6,6.4,9,20,345,355
2004/1/6,6.9,8,16,335,350
2003/1/6,4.1,7,22,325,360
2002/1/6,5.2,11,13,325,345
2001/1/6,2.5,8,9,315,345
2000/1/6,4.7,10,11,305,335
1999/1/6,5,10,13,335,295
1998/1/6,2.5,7,13,315,325
1997/1/6,2.9,12,13,310,265
1997/1/6,2.9,12,13,310,265
1997/1/6,2.9,12,13,310,265
1997/1/6,2.9,12,13,310,265
1997/1/6,2.9,12,13,310,265
1997/1/6,2.9,12,13,310,265
2006/2/6,3.8,9,16,360,350
2005/2/6,6.4,8,25,345,5
2004/2/6,5.6,7,9,335,320
2003/2/6,6.2,6,25,0,0
2002/2/6,3.8,10,16,325,360
2001/2/6,3.9,9,16,340,360
2000/2/6,4,10,16,300,325
1999/2/6,4.9,4,22,15,360
1998/2/6,4.5,9,16,310,335
1997/2/6,2.3,10,11,305,325
1997/2/6,2.3,10,11,305,325
1997/2/6,2.3,10,11,305,325
1997/2/6,2.3,10,11,305,325
1997/2/6,2.3,10,11,305,325
1997/2/6,2.3,10,11,305,325
2006/3/6,3.6,5,13,360,350
2005/3/6,5.9,7,22,345,0
2004/3/6,4.1,9,13,315,325
2003/3/6,5.9,5,22,5,0
2002/3/6,4.4,10,20,315,360
2001/3/6,4.1,8,20,350,5
2000/3/6,5.5,12,20,300,345
1999/3/6,5.4,6,20,360,20
1998/3/6,3.8,8,16,305,325
1997/3/6,3.2,11,11,315,320
1997/3/6,3.2,11,11,315,320
1997/3/6,3.2,11,11,315,320
1997/3/6,3.2,11,11,315,320
1997/3/6,3.2,11,11,315,320
1997/3/6,3.2,11,11,315,320
2006/4/6,3.2,5,7,360,340
2005/4/6,6.4,8,13,350,10
2004/4/6,3.5,7,13,335,330
2003/4/6,6.6,5,22,10,10
2002/4/6,4.6,8,18,315,350
2001/4/6,4.4,5,20,0,0
2000/4/6,6,6,25,350,15
1999/4/6,5.6,6,22,5,0
1998/4/6,2.5,8,18,305,230
1997/4/6,4.8,10,4,315,305
1997/4/6,4.8,10,4,315,305
1997/4/6,4.8,10,4,315,305
1997/4/6,4.8,10,4,315,305
1997/4/6,4.8,10,4,315,305
1997/4/6,4.8,10,4,315,305
2006/5/6,3.1,10,7,300,295
2005/5/6,4.8,7,4,355,285
2004/5/6,3.5,7,16,345,345
2003/5/6,9,6,31,5,10
2002/5/6,3.6,7,16,315,330
2001/5/6,4.8,6,16,0,350
2000/5/6,7.1,8,25,345,10
1999/5/6,6.5,11,22,325,360
1998/5/6,4.9,8,16,300,275
1997/5/6,3.8,10,11,315,260
1997/5/6,3.8,10,11,315,260
1997/5/6,3.8,10,11,315,260
1997/5/6,3.8,10,11,315,260
1997/5/6,3.8,10,11,315,260
1997/5/6,3.8,10,11,315,260
2006/6/6,3.3,10,7,290,255
2005/6/6,3.9,7,4,350,335
2004/6/6,3,10,13,295,320
2003/6/6,6.8,7,20,350,355
2002/6/6,5.9,6,20,345,5
2001/6/6,4.6,6,11,355,345
2000/6/6,6.6,8,20,350,0
1999/6/6,6,9,16,320,350
1998/6/6,5,9,25,310,0
1997/6/6,5.5,9,7,310,270
1997/6/6,5.5,9,7,310,270
1997/6/6,5.5,9,7,310,270
1997/6/6,5.5,9,7,310,270
1997/6/6,5.5,9,7,310,270
1997/6/6,5.5,9,7,310,270
2006/7/6,2.8,9,7,290,325
2005/7/6,3.6,8,7,335,310
2004/7/6,2.9,9,16,295,330
2003/7/6,5.6,7,18,340,345
2002/7/6,7.4,6,27,5,15
2001/7/6,3.8,6,11,355,345
2000/7/6,4.9,7,13,355,270
1999/7/6,7.9,12,18,345,355
1998/7/6,5.2,5,29,5,360
1997/7/6,5.8,10,11,305,320
1997/7/6,5.8,10,11,305,320
1997/7/6,5.8,10,11,305,320
1997/7/6,5.8,10,11,305,320
1997/7/6,5.8,10,11,305,320
1997/7/6,5.8,10,11,305,320
2006/8/6,2.8,8,7,290,340
2005/8/6,3.6,8,13,335,325
2004/8/6,3.9,4,20,350,350
2003/8/6,6.3,7,18,340,355
2002/8/6,7.6,6,27,5,20
2001/8/6,3.6,6,16,355,340
2000/8/6,5.1,13,16,325,235
1999/8/6,6.5,10,20,340,5
1998/8/6,6,6,11,5,355
1997/8/6,6.6,10,13,305,350
1997/8/6,6.6,10,13,305,350
1997/8/6,6.6,10,13,305,350
1997/8/6,6.6,10,13,305,350
1997/8/6,6.6,10,13,305,350
1997/8/6,6.6,10,13,305,350
2006/9/6,2.8,4,16,5,0
2005/9/6,3.4,8,11,350,10
2004/9/6,4.3,5,16,350,350
2003/9/6,6.1,10,18,310,355
2002/9/6,8.5,7,29,5,15
2001/9/6,3.3,5,16,350,345
2000/9/6,5.1,11,22,320,5
1999/9/6,5.7,9,20,345,345
1998/9/6,4.8,6,13,350,350
1997/9/6,5,9,4,305,265
1997/9/6,5,9,4,305,265
1997/9/6,5,9,4,305,265
1997/9/6,5,9,4,305,265
1997/9/6,5,9,4,305,265
1997/9/6,5,9,4,305,265
2006/10/6,4.1,5,18,20,5
2005/10/6,3.4,5,4,355,300
2004/10/6,4.1,9,13,310,335
2003/10/6,6,6,20,5,5
2002/10/6,6.2,7,16,355,0
2001/10/6,3.1,4,18,360,360
2000/10/6,7,6,25,0,15
1999/10/6,4.7,8,16,345,330
1998/10/6,4.8,6,16,350,355
1997/10/6,4.6,13,9,345,290
1997/10/6,4.6,13,9,345,290
1997/10/6,4.6,13,9,345,290
1997/10/6,4.6,13,9,345,290
1997/10/6,4.6,13,9,345,290
1997/10/6,4.6,13,9,345,290
2006/11/6,4.3,6,13,0,360
2005/11/6,2.9,10,7,315,310
2004/11/6,5.8,12,20,315,350
2003/11/6,5.5,6,9,0,315
2002/11/6,5.7,7,13,345,325
2001/11/6,7.1,6,25,355,10
2000/11/6,9.9,7,34,5,15
1999/11/6,4.2,7,13,350,310
1998/11/6,6.3,6,20,360,5
1997/11/6,5.3,11,16,345,350
1997/11/6,5.3,11,16,345,350
1997/11/6,5.3,11,16,345,350
1997/11/6,5.3,11,16,345,350
1997/11/6,5.3,11,16,345,350
1997/11/6,5.3,11,16,345,350
2006/12/6,4.1,6,7,335,305
2005/12/6,3.4,9,11,310,340
2004/12/6,5.3,10,13,315,340
2003/12/6,6.4,11,20,305,230
2002/12/6,6.4,11,13,335,340
2001/12/6,6.9,7,20,345,5
2000/12/6,7.5,7,22,10,355
1999/12/6,3.7,8,13,350,320
1998/12/6,6.4,7,20,350,355
1997/12/6,5.6,10,22,320,355
1997/12/6,5.6,10,22,320,355
1997/12/6,5.6,10,22,320,355
1997/12/6,5.6,10,22,320,355
1997/12/6,5.6,10,22,320,355
1997/12/6,5.6,10,22,320,355
2006/13/6,4.4,9,13,325,185
2005/13/6,3.1,9,18,310,340
2004/13/6,4.2,7,13,340,340
2003/13/6,4.2,10,9,305,240
2002/13/6,5.5,9,16,330,335
2001/13/6,5.9,7,20,360,5
2000/13/6,6.3,9,13,330,315
1999/13/6,3.5,8,11,350,30
1998/13/6,6.1,9,20,340,65
1997/13/6,4.5,9,20,335,350
1997/13/6,4.5,9,20,335,350
1997/13/6,4.5,9,20,335,350
1997/13/6,4.5,9,20,335,350
1997/13/6,4.5,9,20,335,350
1997/13/6,4.5,9,20,335,350
2006/14/6,6.3,9,11,325,245
2005/14/6,4,4,22,5,360
2004/14/6,4.1,10,16,290,330
2003/14/6,3.7,9,13,305,335
2002/14/6,4.7,8,16,330,345
2001/14/6,5.2,6,16,360,355
2000/14/6,5.4,11,16,320,305
1999/14/6,4.4,11,16,320,355
1998/14/6,5.6,8,18,340,350
1997/14/6,3,9,11,330,355
1997/14/6,3,9,11,330,355
1997/14/6,3,9,11,330,355
1997/14/6,3,9,11,330,355
1997/14/6,3,9,11,330,355
1997/14/6,3,9,11,330,355
2006/15/6,6.4,9,9,330,260
2005/15/6,5.1,5,22,0,10
2004/15/6,3.7,9,11,310,340
2003/15/6,4.1,8,18,320,355
2002/15/6,5.7,6,20,340,355
2001/15/6,4.8,6,20,350,360
2000/15/6,4.7,12,13,320,255
1999/15/6,4.5,8,16,345,345
1998/15/6,7.1,8,22,350,5
1997/15/6,3,8,16,325,350
1997/15/6,3,8,16,325,350
1997/15/6,3,8,16,325,350
1997/15/6,3,8,16,325,350
1997/15/6,3,8,16,325,350
1997/15/6,3,8,16,325,350
2006/16/6,5.1,9,4,335,295
2005/16/6,5.2,6,11,355,350
2004/16/6,3.2,5,11,350,335
2003/16/6,5.2,5,22,360,355
2002/16/6,6.4,11,13,305,320
2001/16/6,6.7,6,25,5,10
2000/16/6,3.3,10,13,315,240
1999/16/6,4.6,5,22,355,355
1998/16/6,6.6,7,25,355,10
1997/16/6,4.2,4,20,355,0
1997/16/6,4.2,4,20,355,0
1997/16/6,4.2,4,20,355,0
1997/16/6,4.2,4,20,355,0
1997/16/6,4.2,4,20,355,0
1997/16/6,4.2,4,20,355,0
2006/17/6,5,8,18,345,355
2005/17/6,4.8,6,7,350,335
2004/17/6,2.7,5,9,0,280
2003/17/6,7.9,6,31,5,10
2002/17/6,4.9,11,11,305,305
2001/17/6,8.5,7,27,0,10
2000/17/6,2.2,9,11,310,280
1999/17/6,5.9,6,25,355,0
1998/17/6,4.5,7,9,350,320
1997/17/6,5.9,6,20,360,5
1997/17/6,5.9,6,20,360,5
1997/17/6,5.9,6,20,360,5
1997/17/6,5.9,6,20,360,5
1997/17/6,5.9,6,20,360,5
1997/17/6,5.9,6,20,360,5
2006/18/6,5.3,6,20,340,350
2005/18/6,4.3,10,7,300,325
2004/18/6,2.1,10,7,295,305
2003/18/6,7.6,7,22,5,0
2002/18/6,4.1,10,11,310,340
2001/18/6,7.7,8,18,350,350
2000/18/6,1.8,8,13,310,315
1999/18/6,6.1,7,22,345,360
1998/18/6,3.2,7,13,345,280
1997/18/6,5.7,6,22,5,15
1997/18/6,5.7,6,22,5,15
1997/18/6,5.7,6,22,5,15
1997/18/6,5.7,6,22,5,15
1997/18/6,5.7,6,22,5,15
1997/18/6,5.7,6,22,5,15
2006/19/6,4.5,6,20,345,355
2005/19/6,3.5,10,9,295,285
2004/19/6,3.4,4,20,0,0
2003/19/6,5.4,8,11,330,235
2002/19/6,5.9,9,20,305,0
2001/19/6,5.8,8,13,345,325
2000/19/6,3.1,10,16,315,350
1999/19/6,5.6,8,13,350,345
1998/19/6,1.8,7,16,340,280
1997/19/6,5,7,22,335,360
1997/19/6,5,7,22,335,360
1997/19/6,5,7,22,335,360
1997/19/6,5,7,22,335,360
1997/19/6,5,7,22,335,360
1997/19/6,5,7,22,335,360
2006/20/6,4.9,6,22,350,5
2005/20/6,2.9,9,7,295,275
2004/20/6,6.6,6,27,5,0
2003/20/6,3.8,9,9,320,280
2002/20/6,6.9,7,20,335,0
2001/20/6,3.8,7,16,350,330
2000/20/6,4.5,5,20,0,355
1999/20/6,5,8,18,345,350
1998/20/6,2.7,3,18,340,340
1997/20/6,5.5,7,18,340,355
1997/20/6,5.5,7,18,340,355
1997/20/6,5.5,7,18,340,355
1997/20/6,5.5,7,18,340,355
1997/20/6,5.5,7,18,340,355
1997/20/6,5.5,7,18,340,355
2006/21/6,6.8,7,20,345,10
2005/21/6,3.1,9,9,310,290
2004/21/6,5.8,6,22,5,0
2003/21/6,2.8,10,9,305,305
2002/21/6,5.2,8,11,325,340
2001/21/6,3.1,10,16,300,345
2000/21/6,5.5,5,22,15,10
1999/21/6,5.3,8,16,345,340
1998/21/6,3.3,11,11,320,335
1997/21/6,4.7,12,18,340,0
1997/21/6,4.7,12,18,340,0
1997/21/6,4.7,12,18,340,0
1997/21/6,4.7,12,18,340,0
1997/21/6,4.7,12,18,340,0
1997/21/6,4.7,12,18,340,0
2006/22/6,6.2,8,11,340,350
2005/22/6,3.1,8,11,325,330
2004/22/6,4.8,5,22,0,355
2003/22/6,2.3,9,11,300,310
2002/22/6,4.3,7,16,340,5
2001/22/6,3.5,9,16,300,340
2000/22/6,6,6,25,15,10
1999/22/6,5.9,8,13,350,340
1998/22/6,3.4,5,13,5,350
1997/22/6,5,10,22,340,355
1997/22/6,5,10,22,340,355
1997/22/6,5,10,22,340,355
1997/22/6,5,10,22,340,355
1997/22/6,5,10,22,340,355
1997/22/6,5,10,22,340,355
2006/23/6,4.6,7,7,345,320
2005/23/6,2.8,8,13,330,340
2004/23/6,5.1,5,22,5,360
2003/23/6,2.1,9,13,295,330
2002/23/6,5.4,6,22,0,15
2001/23/6,3.9,6,16,325,320
2000/23/6,7.1,6,22,15,355
1999/23/6,5.3,9,16,345,335
1998/23/6,4.4,7,16,345,350
1997/23/6,6.6,10,20,340,360
1997/23/6,6.6,10,20,340,360
1997/23/6,6.6,10,20,340,360
1997/23/6,6.6,10,20,340,360
1997/23/6,6.6,10,20,340,360
1997/23/6,6.6,10,20,340,360
2006/24/6,4.7,10,7,325,345
2005/24/6,3.7,5,18,360,5
2004/24/6,5.9,6,22,5,360
2003/24/6,2.4,7,16,310,355
2002/24/6,6.2,6,25,360,10
2001/24/6,5.1,8,13,340,320
2000/24/6,6.8,11,20,335,330
1999/24/6,4.9,9,13,345,330
1998/24/6,4.8,7,20,345,360
1997/24/6,5.7,9,18,340,350
1997/24/6,5.7,9,18,340,350
1997/24/6,5.7,9,18,340,350
1997/24/6,5.7,9,18,340,350
1997/24/6,5.7,9,18,340,350
1997/24/6,5.7,9,18,340,350
2006/25/6,4.7,9,16,335,10
2005/25/6,4,5,18,0,0
2004/25/6,6.9,6,25,0,360
2003/25/6,4.1,4,18,10,355
2002/25/6,7.3,8,20,345,355
2001/25/6,4.2,8,16,340,355
2000/25/6,6.2,9,16,340,275
1999/25/6,3.7,9,16,345,350
1998/25/6,5.8,6,25,355,5
1997/25/6,5.6,8,22,335,350
1997/25/6,5.6,8,22,335,350
1997/25/6,5.6,8,22,335,350
1997/25/6,5.6,8,22,335,350
1997/25/6,5.6,8,22,335,350
1997/25/6,5.6,8,22,335,350
2006/26/6,4.5,9,13,340,360
2005/26/6,3.5,5,13,355,340
2004/26/6,5.5,6,16,350,350
2003/26/6,4.5,5,20,355,350
2002/26/6,7,9,18,350,355
2001/26/6,5,10,18,320,355
2000/26/6,4.4,9,16,345,310
1999/26/6,2.8,4,16,350,355
1998/26/6,5.5,7,18,350,355
1997/26/6,4.8,8,20,340,345
1997/26/6,4.8,8,20,340,345
1997/26/6,4.8,8,20,340,345
1997/26/6,4.8,8,20,340,345
1997/26/6,4.8,8,20,340,345
1997/26/6,4.8,8,20,340,345
2006/27/6,3.9,8,16,335,5
2005/27/6,4.4,7,16,330,355
2004/27/6,4.7,6,11,350,335
2003/27/6,5.4,6,20,355,0
2002/27/6,5.1,8,11,350,330
2001/27/6,6.4,5,22,10,15
2000/27/6,3.3,9,16,350,340
1999/27/6,4.1,5,20,10,5
1998/27/6,5.1,9,18,320,340
1997/27/6,3.7,7,9,345,335
1997/27/6,3.7,7,9,345,335
1997/27/6,3.7,7,9,345,335
1997/27/6,3.7,7,9,345,335
1997/27/6,3.7,7,9,345,335
1997/27/6,3.7,7,9,345,335
2006/28/6,4.2,5,18,0,355
2005/28/6,4.7,8,18,335,355
2004/28/6,5.2,7,7,335,335
2003/28/6,4.8,6,20,355,360
2002/28/6,4.6,9,9,345,320
2001/28/6,6.5,6,25,15,15
2000/28/6,3.8,4,22,10,355
1999/28/6,4.9,6,22,360,5
1998/28/6,4.7,9,18,330,340
1997/28/6,3.8,9,13,330,5
1997/28/6,3.8,9,13,330,5
1997/28/6,3.8,9,13,330,5
1997/28/6,3.8,9,13,330,5
1997/28/6,3.8,9,13,330,5
1997/28/6,3.8,9,13,330,5
2006/29/6,4,7,13,340,0
2005/29/6,5.5,6,22,355,10
2004/29/6,5.6,11,9,330,300
2003/29/6,3.9,6,16,355,345
2002/29/6,3.4,9,13,345,340
2001/29/6,6.1,6,22,10,0
2000/29/6,4.7,5,22,10,355
1999/29/6,7.5,6,27,5,5
1998/29/6,3.9,9,13,340,325
1997/29/6,4.7,8,22,345,355
1997/29/6,4.7,8,22,345,355
1997/29/6,4.7,8,22,345,355
1997/29/6,4.7,8,22,345,355
1997/29/6,4.7,8,22,345,355
1997/29/6,4.7,8,22,345,355
2006/30/6,3.5,7,13,335,355
2005/30/6,6.3,6,25,355,10
2004/30/6,5,9,16,330,360
2003/30/6,3.9,9,20,315,355
2002/30/6,5.2,8,20,350,5
2001/30/6,5.9,7,18,330,5
2000/30/6,5.3,6,22,5,355
1999/30/6,6.6,7,16,340,335
1998/30/6,3.9,8,16,345,335
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
1997/30/6,4.7,9,18,355,350
2006/1/7,3.5,8,13,325,360
2005/1/7,7,7,25,355,10
2004/1/7,6.2,8,11,340,345
2003/1/7,8.2,11,22,330,0
2002/1/7,8.1,9,22,350,5
2001/1/7,5.3,8,13,335,350
2000/1/7,5.6,5,22,0,350
1999/1/7,5.7,8,16,340,350
1998/1/7,5.5,8,18,350,355
1997/1/7,3.1,8,9,355,320
1997/1/7,3.1,8,9,355,320
1997/1/7,3.1,8,9,355,320
1997/1/7,3.1,8,9,355,320
1997/1/7,3.1,8,9,355,320
1997/1/7,3.1,8,9,355,320
2006/2/7,3.8,5,16,355,345
2005/2/7,5.7,7,18,345,360
2004/2/7,7.1,8,18,350,355
2003/2/7,8.2,11,25,330,5
2002/2/7,6.6,8,22,350,360
2001/2/7,5.1,10,20,315,5
2000/2/7,4.6,5,18,5,355
1999/2/7,4.1,8,13,330,360
1998/2/7,5,8,18,355,355
1997/2/7,2.2,8,11,340,305
1997/2/7,2.2,8,11,340,305
1997/2/7,2.2,8,11,340,305
1997/2/7,2.2,8,11,340,305
1997/2/7,2.2,8,11,340,305
1997/2/7,2.2,8,11,340,305
2006/3/7,3.9,5,16,360,350
2005/3/7,5.6,7,16,335,350
2004/3/7,6.6,8,18,345,350
2003/3/7,8.1,7,29,5,10
2002/3/7,6,7,18,350,350
2001/3/7,5.3,6,22,355,0
2000/3/7,4.6,5,20,5,360
1999/3/7,4.1,6,11,340,355
1998/3/7,5,5,20,5,360
1997/3/7,4,4,20,0,10
1997/3/7,4,4,20,0,10
1997/3/7,4,4,20,0,10
1997/3/7,4,4,20,0,10
1997/3/7,4,4,20,0,10
1997/3/7,4,4,20,0,10
2006/4/7,3.9,9,16,330,0
2005/4/7,6.9,7,20,335,10
2004/4/7,6.5,8,13,350,350
2003/4/7,7,6,27,5,5
2002/4/7,7,7,20,345,355
2001/4/7,6.2,7,20,345,0
2000/4/7,6.1,5,27,15,0
1999/4/7,4.4,10,18,310,355
1998/4/7,6.2,6,22,360,360
1997/4/7,7.2,6,31,5,15
1997/4/7,7.2,6,31,5,15
1997/4/7,7.2,6,31,5,15
1997/4/7,7.2,6,31,5,15
1997/4/7,7.2,6,31,5,15
1997/4/7,7.2,6,31,5,15
2006/5/7,4.6,5,20,10,15
2005/5/7,7.4,8,20,345,0
2004/5/7,5.5,7,16,345,345
2003/5/7,6.1,6,25,355,0
2002/5/7,7.7,11,22,335,355
2001/5/7,5.5,7,18,350,0
2000/5/7,5.2,5,22,15,350
1999/5/7,4.9,11,18,330,350
1998/5/7,6.1,6,25,355,355
1997/5/7,7.6,7,27,0,5
1997/5/7,7.6,7,27,0,5
1997/5/7,7.6,7,27,0,5
1997/5/7,7.6,7,27,0,5
1997/5/7,7.6,7,27,0,5
1997/5/7,7.6,7,27,0,5
2006/6/7,5.5,6,20,350,10
2005/6/7,7.6,9,18,345,360
2004/6/7,5.9,7,22,345,355
2003/6/7,6,6,25,360,10
2002/6/7,8.2,9,25,340,10
2001/6/7,5.2,8,18,335,350
2000/6/7,4.6,6,18,340,350
1999/6/7,5.6,5,20,5,5
1998/6/7,6.4,6,25,360,5
1997/6/7,5.9,8,16,350,340
1997/6/7,5.9,8,16,350,340
1997/6/7,5.9,8,16,350,340
1997/6/7,5.9,8,16,350,340
1997/6/7,5.9,8,16,350,340
1997/6/7,5.9,8,16,350,340
2006/7/7,5.4,7,18,345,0
2005/7/7,7.1,9,18,340,360
